,id,original_title,title,popularity,release_date,vote_average,vote_count
8986,9456,The Crow: Salvation,The Crow: Salvation,26.239,2000-01-23,5.552,344
8987,7233,Rebound,Rebound,16.49,2005-07-01,5.557,327
8988,54054,One for the Money,One for the Money,16.167,2012-01-26,5.6,952
8989,18009,Leprechaun 2,Leprechaun 2,35.816,1994-04-08,5.556,324
8990,13043,Camping,Camping,7.927,2006-04-26,5.556,850
8991,1927,Hulk,Hulk,37.308,2003-06-19,5.6,5772
8992,9022,All the Boys Love Mandy Lane,All the Boys Love Mandy Lane,12.842,2006-09-09,5.6,653
8993,2210,Earth Girls Are Easy,Earth Girls Are Easy,18.865,1988-09-08,5.566,370
8994,23742,Cop Out,Cop Out,19.67,2010-02-26,5.553,1489
8995,15671,Picture This,Picture This,14.153,2008-07-13,5.6,302
8996,9697,Lady in the Water,Lady in the Water,14.791,2006-07-20,5.6,1383
8997,134366,Grave Encounters 2,Grave Encounters 2,24.232,2012-10-12,5.552,901
8998,11812,The Sweetest Thing,The Sweetest Thing,25.073,2002-04-12,5.6,1074
8999,368031,Unfriend,Friend Request,17.11,2016-01-07,5.6,1231
9000,19899,Couples Retreat,Couples Retreat,35.062,2009-09-19,5.6,1954
9001,8859,"Dude, Where's My Car?","Dude, Where's My Car?",24.041,2000-12-15,5.5,1861
9002,22949,Old Dogs,Old Dogs,20.833,2009-11-24,5.5,732
9003,6519,The Dukes of Hazzard,The Dukes of Hazzard,23.843,2005-08-05,5.548,1162
9004,49012,Arthur,Arthur,17.874,2011-04-08,5.5,728
9005,9879,Striptease,Striptease,28.42,1996-06-28,5.547,1071
9006,27475,The Slumber Party Massacre,The Slumber Party Massacre,12.899,1982-09-10,5.5,340
9007,10075,Blood and Chocolate,Blood and Chocolate,17.689,2007-01-26,5.5,302
9008,523139,In the Tall Grass,In the Tall Grass,24.737,2019-09-20,5.544,2202
9009,19556,Miss March,Miss March,15.042,2009-03-13,5.544,353
9010,82390,The Paperboy,The Paperboy,15.601,2012-09-14,5.5,742
9011,587496,The Rental,The Rental,21.561,2020-07-23,5.537,890
9012,582607,See You Yesterday,See You Yesterday,9.18,2019-05-03,5.542,531
9013,467673,Budapest,Budapest,10.219,2018-06-27,5.542,437
9014,76649,Pompeii,Pompeii,25.277,2014-02-18,5.541,3216
9015,889737,Joker: Folie à Deux,Joker: Folie à Deux,268.224,2024-10-01,5.54,1861
9016,10885,Shutter,Shutter,30.955,2008-03-21,5.5,730
9017,301846,Howl,Howl,15.713,2015-10-01,5.5,490
9018,602211,Fatman,Fatman,22.569,2020-10-19,5.5,827
9019,195590,Collide,Collide,14.458,2016-06-10,5.5,577
9020,9904,The Wild,The Wild,20.864,2006-04-06,5.5,1046
9021,397415,Vengeance: A Love Story,Vengeance: A Love Story,17.824,2017-03-16,5.5,304
9022,14365,Killing Me Softly,Killing Me Softly,22.523,2002-05-10,5.536,320
9023,122857,Universal Soldier: Day of Reckoning,Universal Soldier: Day of Reckoning,17.58,2012-10-04,5.5,426
9024,38322,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",31.831,2011-02-16,5.5,1224
9025,10546,The Crow: City of Angels,The Crow: City of Angels,24.219,1996-08-29,5.534,533
9026,13767,The Santa Clause 3: The Escape Clause,The Santa Clause 3: The Escape Clause,49.565,2006-11-02,5.5,1070
9027,13401,The Accidental Husband,The Accidental Husband,12.614,2008-02-29,5.5,539
9028,12618,Random Hearts,Random Hearts,18.942,1999-10-08,5.5,382
9029,5851,Showtime,Showtime,11.07,2002-03-14,5.5,964
9030,1665,Last Days,Last Days,14.775,2005-06-12,5.5,365
9031,83,Open Water,Open Water,14.316,2003-10-26,5.533,1055
9032,255798,Burying the Ex,Burying the Ex,15.415,2014-09-04,5.5,476
9033,17350,Brice de Nice,The Brice Man,9.257,2005-03-30,5.532,1231
9034,16300,Down to Earth,Down to Earth,14.196,2001-02-16,5.532,394
9035,14435,My Bloody Valentine,My Bloody Valentine,20.681,2009-01-16,5.5,1170
9036,10329,Congo,Congo,31.574,1995-06-09,5.53,876
9037,7839,Wedding Daze,Wedding Daze,17.202,2006-09-09,5.531,355
9038,6589,Underdog,Underdog,24.47,2007-08-03,5.5,709
9039,842934,Poker Face,Poker Face,12.885,2022-11-16,5.5,308
9040,14175,Valiant,Valiant,25.796,2005-03-25,5.5,895
9041,277685,Unfriended,Unfriended,22.068,2014-10-22,5.527,3317
9042,77234,The Numbers Station,The Numbers Station,15.323,2013-04-18,5.527,550
9043,47327,Drive Angry,Drive Angry,27.55,2011-02-24,5.527,1846
9044,46441,Mirrors 2,Mirrors 2,17.984,2010-10-18,5.5,405
9045,10984,Valentine,Valentine,22.324,2001-02-02,5.5,537
9046,1975,The Grudge 2,The Grudge 2,23.937,2006-10-12,5.5,1016
9047,339547,Jeruzalem,Jeruzalem,17.911,2016-01-22,5.526,585
9048,313943,Revolt,Revolt,17.544,2017-07-01,5.5,365
9049,77663,Killing Season,Killing Season,10.097,2013-07-12,5.5,965
9050,13160,Over Her Dead Body,Over Her Dead Body,13.072,2008-02-01,5.5,454
9051,61012,Silent Hill: Revelation 3D,Silent Hill: Revelation 3D,28.563,2012-10-10,5.523,1629
9052,23437,A Nightmare on Elm Street,A Nightmare on Elm Street,33.76,2010-04-30,5.5,2690
9053,10438,Beethoven's 2nd,Beethoven's 2nd,23.901,1993-12-14,5.5,976
9054,469721,The Cured,The Cured,13.675,2017-11-24,5.5,365
9055,43919,Hatchet II,Hatchet II,20.418,2010-10-01,5.5,362
9056,525657,Daughter of the Wolf,Daughter of the Wolf,22.521,2019-06-14,5.5,321
9057,287948,The Transporter Refueled,The Transporter Refueled,41.159,2015-09-02,5.52,1480
9058,97430,The Man with the Iron Fists,The Man with the Iron Fists,16.592,2012-11-02,5.52,1114
9059,399131,Dude,Dude,10.804,2018-04-20,5.5,743
9060,150117,I Give It a Year,I Give It a Year,13.277,2013-02-08,5.5,749
9061,70578,Trespass,Trespass,17.392,2011-10-13,5.518,1129
9062,339988,The Circle,The Circle,22.615,2017-04-27,5.517,4386
9063,43931,My Soul to Take,My Soul to Take,13.294,2010-10-08,5.5,512
9064,345067,Torno indietro e cambio vita,Torno indietro e cambio vita,5.389,2015-06-18,5.516,304
9065,340103,The Monster,The Monster,15.2,2016-11-11,5.5,556
9066,75198,Bienvenue à bord,Welcome Aboard,8.278,2011-10-05,5.516,516
9067,68737,Seventh Son,Seventh Son,34.952,2014-12-12,5.5,2484
9068,19918,Spread,Spread,22.055,2009-01-16,5.5,859
9069,11523,View from the Top,View from the Top,12.304,2003-03-21,5.5,550
9070,282035,The Mummy,The Mummy,29.201,2017-06-06,5.515,7190
9071,58444,Femmine contro maschi,Women Vs Men,8.181,2011-02-04,5.515,615
9072,10197,Nine,Nine,16.729,2009-12-03,5.5,589
9073,89008,The Oranges,The Oranges,16.085,2011-09-09,5.5,486
9074,385332,Terminal,Terminal,17.049,2018-05-10,5.512,805
9075,210860,Mortdecai,Mortdecai,26.555,2015-01-21,5.5,2625
9076,10923,Agent Cody Banks,Agent Cody Banks,29.193,2003-03-14,5.5,1075
9077,11037,Iron Eagle,Iron Eagle,21.087,1986-01-17,5.5,302
9078,8275,American Pie Presents: The Naked Mile,American Pie Presents: The Naked Mile,48.588,2006-12-01,5.51,2034
9079,613911,Bliss,Bliss,15.127,2021-02-05,5.5,607
9080,36355,Flipper,Flipper,12.762,1996-05-17,5.508,311
9081,11817,Bulletproof Monk,Bulletproof Monk,20.966,2003-03-28,5.5,910
9082,890541,7 donne e un mistero,7 Women and a Murder,10.543,2021-12-25,5.5,357
9083,222936,Aloha,Aloha,19.12,2015-05-29,5.5,2027
9084,339530,Tremors 5: Bloodlines,Tremors 5: Bloodlines,20.117,2015-10-06,5.5,413
9085,466622,The Rhythm Section,The Rhythm Section,22.436,2020-01-31,5.504,594
9086,277355,Everly,Everly,18.861,2014-09-20,5.504,586
9087,265016,Extraterrestrial,Extraterrestrial,23.788,2014-10-17,5.501,508
9088,50647,Wanderlust,Wanderlust,18.564,2012-02-23,5.503,1242
9089,10587,Police Academy 4: Citizens on Patrol,Police Academy 4: Citizens on Patrol,20.87,1987-04-02,5.5,1151
9090,612152,Secret Obsession,Secret Obsession,18.691,2019-07-18,5.5,1100
9091,10481,102 Dalmatians,102 Dalmatians,25.731,2000-10-07,5.5,1350
9092,420808,Peter Pan & Wendy,Peter Pan & Wendy,30.129,2023-04-20,5.504,670
9093,343173,The Rezort,The Rezort,11.468,2015-06-15,5.5,374
9094,248507,Supercondriaque,Superchondriac,10.688,2014-02-26,5.499,1063
9095,73861,Srpski film,A Serbian Film,49.22,2010-06-16,5.5,1973
9096,520360,King of Thieves,King of Thieves,15.377,2018-09-04,5.5,419
9097,246403,Tusk,Tusk,25.483,2014-09-19,5.496,1402
9098,641790,Trauma Center,Trauma Center,14.242,2019-12-06,5.496,378
9099,444902,Dirty Dancing,Dirty Dancing,15.736,2017-05-24,5.495,430
9100,420245,Don't Knock Twice,Don't Knock Twice,19.461,2017-01-12,5.5,739
9101,230179,Big Game,Big Game,13.265,2015-03-19,5.5,1135
9102,201088,Blackhat,Blackhat,31.065,2015-01-13,5.5,2015
9103,26688,Sorority Row,Sorority Row,14.135,2009-09-09,5.493,560
9104,12121,Made in America,Made in America,15.628,1993-01-06,5.492,356
9105,9531,Superman III,Superman III,24.814,1983-06-17,5.5,1687
9106,9356,Look Who's Talking Too,Look Who's Talking Too,14.077,1990-12-14,5.492,1375
9107,442064,Proud Mary,Proud Mary,21.168,2018-01-12,5.49,496
9108,1735,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,43.999,2008-07-01,5.5,4430
9109,867,Sliver,Sliver,37.397,1993-05-21,5.5,690
9110,399173,The Assignment,The Assignment,22.588,2016-06-08,5.5,507
9111,266639,Jem and the Holograms,Jem and the Holograms,12.133,2015-10-22,5.489,378
9112,52124,Io & Marilyn,Me & Marilyn,7.589,2009-12-17,5.5,407
9113,9592,Open Water 2: Adrift,Open Water 2 : Adrift,12.338,2006-07-10,5.5,676
9114,7840,"10,000 BC","10,000 BC",27.556,2008-03-04,5.488,2937
9115,437,Cube 2: Hypercube,Cube 2: Hypercube,20.958,2002-04-15,5.488,1442
9116,615678,Thunder Force,Thunder Force,17.67,2021-04-09,5.5,1232
9117,11607,DeepStar Six,DeepStar Six,22.725,1989-01-13,5.487,303
9118,348537,Ocho apellidos catalanes,Spanish Affair 2,14.026,2015-11-20,5.5,405
9119,513083,Wine Country,Wine Country,16.554,2019-05-08,5.5,502
9120,513083,Wine Country,Wine Country,16.554,2019-05-08,5.5,502
9121,76617,Texas Chainsaw 3D,Texas Chainsaw 3D,43.442,2013-01-03,5.484,1670
9122,456750,"Game Over, Man!","Game Over, Man!",18.759,2018-03-23,5.5,914
9123,10342,Teaching Mrs. Tingle,Teaching Mrs. Tingle,20.037,1999-08-11,5.5,327
9124,9271,Virtuosity,Virtuosity,17.177,1995-08-04,5.483,533
9125,4257,Scary Movie 4,Scary Movie 4,48.805,2006-04-12,5.483,3246
9126,124470,Exists,Exists,14.027,2014-03-17,5.482,329
9127,16258,The Butterfly Effect 3: Revelations,The Butterfly Effect 3: Revelations,28.593,2009-01-09,5.5,552
9128,11237,Anacondas: The Hunt for the Blood Orchid,Anacondas: The Hunt for the Blood Orchid,38.311,2004-08-25,5.5,964
9129,3132,Bad Company,Bad Company,15.482,2002-06-07,5.5,767
9130,13761,Pocahontas II: Journey to a New World,Pocahontas II: Journey to a New World,21.159,1998-08-04,5.5,1336
9131,86868,La Vérité si je mens ! 3,Would I Lie to You? 3,7.288,2012-01-31,5.477,333
9132,13493,College Road Trip,College Road Trip,11.677,2008-03-07,5.5,386
9133,9796,Turistas,Turistas,14.12,2006-12-01,5.476,820
9134,2752,40 Days and 40 Nights,40 Days and 40 Nights,12.452,2002-03-01,5.5,1101
9135,23047,Season of the Witch,Season of the Witch,25.113,2011-01-07,5.5,2417
9136,419700,Sandy Wexler,Sandy Wexler,15.301,2017-04-14,5.474,543
9137,7182,Venom,Venom,19.943,2005-09-16,5.5,340
9138,87368,17 filles,17 Girls,8.708,2011-06-13,5.5,312
9139,63207,Intruders,Intruders,13.317,2011-09-12,5.5,507
9140,9471,Charlie's Angels: Full Throttle,Charlie's Angels: Full Throttle,37.501,2003-06-25,5.5,3025
9141,450179,Problemos,Problemos,8.913,2017-05-10,5.471,400
9142,262338,Good People,Good People,16.508,2014-08-12,5.5,454
9143,190847,The Last Days on Mars,The Last Days on Mars,18.005,2013-08-11,5.5,805
9144,23023,Tooth Fairy,Tooth Fairy,24.763,2010-01-14,5.5,1966
9145,11618,The Haunting,The Haunting,29.561,1999-07-23,5.467,1357
9146,244566,Life After Beth,Life After Beth,11.776,2014-08-15,5.5,667
9147,8274,American Pie Presents: Band Camp,American Pie Presents: Band Camp,31.103,2005-10-31,5.5,2065
9148,592831,Megalopolis,Megalopolis,125.209,2024-09-25,5.471,515
9149,11335,Popeye,Popeye,20.796,1980-12-12,5.465,613
9150,613377,30 jours max,30 Days Max,12.742,2020-10-14,5.5,359
9151,615177,Coffee & Kareem,Coffee & Kareem,15.219,2020-04-03,5.463,408
9152,581644,The Misfits,The Misfits,21.807,2021-06-03,5.5,443
9153,523077,Running with the Devil,Running with the Devil,22.395,2019-08-29,5.5,301
9154,253310,Premature,Premature,13.468,2014-07-02,5.5,442
9155,1499,Teenage Mutant Ninja Turtles III,Teenage Mutant Ninja Turtles III,27.352,1993-03-17,5.462,823
9156,330947,Song to Song,Song to Song,16.697,2017-03-17,5.5,857
9157,75622,Rampart,Rampart,22.737,2011-11-23,5.461,362
9158,4551,Be Cool,Be Cool,21.051,2005-03-04,5.46,872
9159,1161048,Konferensen,The Conference,20.887,2023-10-13,5.5,331
9160,488113,Christmas Wedding Planner,Christmas Wedding Planner,13.077,2017-12-14,5.5,414
9161,76757,Jupiter Ascending,Jupiter Ascending,50.553,2015-02-04,5.5,6731
9162,239573,Unfinished Business,Unfinished Business,14.611,2015-03-05,5.5,798
9163,104755,The Lords of Salem,The Lords of Salem,15.769,2013-04-18,5.457,850
9164,54309,Notte prima degli esami - Oggi,The Night Before the Exams Today,8.476,2007-02-14,5.5,670
9165,10281,Friday the 13th Part VII: The New Blood,Friday the 13th Part VII: The New Blood,28.575,1988-05-13,5.455,1056
9166,182219,Les Profs,Serial Teachers,0.554,2013-04-17,5.454,1201
9167,19585,G-Force,G-Force,26.09,2009-07-24,5.452,1860
9168,16991,Observe and Report,Observe and Report,13.964,2009-04-10,5.451,669
9169,11249,Seed of Chucky,Seed of Chucky,37.142,2004-11-12,5.452,1611
9170,957304,Drive-Away Dolls,Drive-Away Dolls,34.342,2024-02-22,5.4,369
9171,9842,School for Scoundrels,School for Scoundrels,15.986,2006-09-29,5.4,350
9172,413471,The Late Bloomer,The Late Bloomer,12.601,2016-10-07,5.4,334
9173,2274,The Seeker: The Dark Is Rising,The Seeker: The Dark Is Rising,16.499,2007-10-05,5.446,414
9174,50217,From Prada to Nada,From Prada to Nada,10.838,2011-01-28,5.4,321
9175,326,Snakes on a Plane,Snakes on a Plane,27.714,2006-08-17,5.444,1761
9176,465109,The Week Of,The Week Of,15.929,2018-04-27,5.4,787
9177,452832,Serenity,Serenity,20.077,2019-01-24,5.4,1515
9178,9264,Poison Ivy,Poison Ivy,22.007,1992-05-08,5.4,357
9179,465086,The Grudge,The Grudge,18.142,2019-12-31,5.4,1199
9180,284564,31,31,14.462,2016-09-15,5.4,786
9181,850018,Windfall,Windfall,11.889,2022-03-11,5.4,409
9182,634492,Madame Web,Madame Web,86.143,2024-02-14,5.4,1976
9183,127493,Stolen,Stolen,17.686,2012-09-06,5.437,1012
9184,125509,Wrong Turn 5: Bloodlines,Wrong Turn 5: Bloodlines,59.89,2012-10-23,5.437,934
9185,10048,Stealth,Stealth,28.452,2005-07-27,5.4,1043
9186,10007,See No Evil,See No Evil,29.342,2006-05-19,5.4,639
9187,535581,The Dead Don't Die,The Dead Don't Die,54.188,2019-05-15,5.438,2502
9188,395841,Hold the Dark,Hold the Dark,18.783,2018-09-22,5.4,950
9189,241258,Incarnate,Incarnate,15.363,2016-12-01,5.435,554
9190,414,Batman Forever,Batman Forever,32.446,1995-06-16,5.435,5151
9191,10824,Candyman: Farewell to the Flesh,Candyman: Farewell to the Flesh,13.815,1995-03-17,5.4,373
9192,38317,Zookeeper,Zookeeper,20.923,2011-07-06,5.4,1648
9193,178809,The Colony,The Colony,24.857,2013-04-12,5.4,1130
9194,12597,Hellraiser: Inferno,Hellraiser: Inferno,19.926,2000-10-31,5.43,464
9195,10012,Cursed,Cursed,27.884,2005-02-25,5.4,694
9196,121856,Assassin's Creed,Assassin's Creed,21.042,2016-12-21,5.43,7699
9197,9067,Tank Girl,Tank Girl,17.879,1995-03-31,5.4,492
9198,516043,Arrivano i prof,Here Come the Teachers,8.918,2018-05-01,5.4,374
9199,378236,The Emoji Movie,The Emoji Movie,36.943,2017-07-23,5.4,3080
9200,1641,Forces of Nature,Forces of Nature,11.821,1999-03-12,5.4,538
9201,717728,Jeepers Creepers: Reborn,Jeepers Creepers: Reborn,30.891,2022-09-15,5.427,985
9202,203834,Jessabelle,Jessabelle,14.698,2014-11-07,5.4,785
9203,1063422,The Strays,The Strays,15.224,2023-02-17,5.426,363
9204,323674,6 Years,6 Years,7.88,2015-03-14,5.4,710
9205,454283,Action Point,Action Point,16.352,2018-06-01,5.4,339
9206,401905,Fahrenheit 451,Fahrenheit 451,17.793,2018-05-12,5.4,850
9207,362826,Wildling,Wildling,19.105,2018-04-13,5.4,350
9208,37931,MacGruber,MacGruber,11.628,2010-05-21,5.423,542
9209,14560,Paul Blart: Mall Cop,Paul Blart: Mall Cop,16.617,2009-01-15,5.4,2495
9210,9612,Coneheads,Coneheads,37.568,1993-07-23,5.422,913
9211,276839,Home Sweet Hell,Home Sweet Hell,23.111,2015-03-13,5.4,452
9212,11425,"Honey, We Shrunk Ourselves","Honey, We Shrunk Ourselves",21.454,1997-03-18,5.421,668
9213,9838,King Solomon's Mines,King Solomon's Mines,21.094,1985-11-22,5.4,406
9214,338964,Bad Santa 2,Bad Santa 2,22.515,2016-11-23,5.4,782
9215,10165,Fear and Desire,Fear and Desire,13.661,1953-03-31,5.4,498
9216,84174,Bachelorette,Bachelorette,16.695,2012-01-23,5.4,1188
9217,10336,Spawn,Spawn,21.888,1997-07-31,5.419,1347
9218,530081,The Man Who Killed Hitler and Then the Bigfoot,The Man Who Killed Hitler and Then the Bigfoot,14.517,2019-02-08,5.4,434
9219,96936,The Bling Ring,The Bling Ring,16.996,2013-06-12,5.418,3006
9220,19794,Labor Pains,Labor Pains,14.816,2009-06-19,5.418,423
9221,453201,The 15:17 to Paris,The 15:17 to Paris,16.327,2018-02-07,5.4,1589
9222,434355,Taxi 5,Taxi 5,25.831,2018-04-07,5.4,1005
9223,18162,Land of the Lost,Land of the Lost,26.275,2009-06-05,5.4,1300
9224,531949,Father of the Year,Father of the Year,10.139,2018-07-20,5.4,468
9225,286873,Northmen: A Viking Saga,Northmen: A Viking Saga,19.279,2014-10-23,5.4,339
9226,82990,Paranormal Activity 4,Paranormal Activity 4,24.238,2012-10-17,5.416,1867
9227,259072,Wrong Turn 6: Last Resort,Wrong Turn 6: Last Resort,29.582,2014-08-22,5.412,873
9228,43593,Piranha 3D,Piranha 3D,42.997,2010-08-20,5.4,2198
9229,10658,Howard the Duck,Howard the Duck,19.777,1986-08-01,5.412,1010
9230,500904,A Vigilante,A Vigilante,10.409,2019-03-29,5.4,375
9231,290637,Pay the Ghost,Pay the Ghost,16.273,2015-09-16,5.4,756
9232,39346,Casper: A Spirited Beginning,Casper: A Spirited Beginning,12.831,1997-09-09,5.4,312
9233,560192,Grand Isle,Grand Isle,18.621,2019-12-06,5.41,310
9234,252607,Fiston,Junior,6.554,2014-03-12,5.409,666
9235,8645,The Happening,The Happening,27.759,2008-06-11,5.409,3598
9236,19824,Van Wilder: Freshman Year,Van Wilder: Freshman Year,26.603,2009-06-02,5.4,325
9237,11026,Exorcist: The Beginning,Exorcist: The Beginning,14.825,2004-08-20,5.4,800
9238,10063,The Breed,The Breed,24.613,2006-05-17,5.408,376
9239,227348,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,24.308,2014-01-01,5.4,1424
9240,811072,Dos,Two,9.757,2021-07-23,5.4,324
9241,15709,De l'autre côté du lit,Changing Sides,11.809,2009-01-07,5.4,300
9242,10642,Loser,Loser,16.954,2000-07-21,5.405,430
9243,10160,A Nightmare on Elm Street: The Dream Child,A Nightmare on Elm Street: The Dream Child,21.973,1989-08-11,5.4,1268
9244,12767,Cold Creek Manor,Cold Creek Manor,20.733,2003-09-19,5.4,488
9245,225886,Sex Tape,Sex Tape,52.929,2014-07-17,5.403,4029
9246,8944,What Just Happened,What Just Happened,14.622,2008-10-17,5.402,440
9247,9423,Virus,Virus,19.692,1999-01-14,5.4,603
9248,6933,One Missed Call,One Missed Call,16.92,2008-01-04,5.401,751
9249,2157,Lost in Space,Lost in Space,21.786,1998-04-03,5.4,1208
9250,1977,The Grudge 3,The Grudge 3,17.425,2009-05-12,5.401,586
9251,92182,Silent House,Silent House,13.949,2011-01-21,5.4,402
9252,254191,Honeymoon,Honeymoon,13.5,2014-09-12,5.398,577
9253,10906,Pet Sematary II,Pet Sematary II,27.089,1992-08-28,5.398,534
9254,347882,Sleight,Sleight,7.686,2016-04-28,5.4,511
9255,340677,I.T.,I.T.,13.356,2016-09-09,5.396,630
9256,253414,Rock the Kasbah,Rock the Kasbah,15.186,2015-10-22,5.399,337
9257,10372,Ewoks: The Battle for Endor,Ewoks: The Battle for Endor,16.576,1985-11-24,5.396,302
9258,58428,The Innkeepers,The Innkeepers,14.561,2011-08-18,5.4,643
9259,426285,鋼の錬金術師,Fullmetal Alchemist,16.486,2017-12-01,5.391,542
9260,169209,Empire State,Empire State,21.85,2013-09-03,5.4,680
9261,80304,Casa de Mi Padre,Casa de Mi Padre,13.255,2012-03-15,5.39,300
9262,112160,Chroniques sexuelles d'une famille d'aujourd'hui,Sexual Chronicles of a French Family,71.77,2012-05-09,5.389,350
9263,42194,Tekken,Tekken,15.575,2010-03-20,5.4,678
9264,8427,I Spy,I Spy,19.612,2002-10-31,5.4,936
9265,12657,Soul Plane,Soul Plane,23.556,2004-05-28,5.4,428
9266,9278,Freejack,Freejack,15.254,1992-01-17,5.4,313
9267,9042,The Cave,The Cave,20.683,2005-08-26,5.4,912
9268,512025,There's Someone Inside Your House,There's Someone Inside Your House,18.717,2021-09-24,5.4,674
9269,401561,Mom and Dad,Mom and Dad,13.956,2018-01-19,5.385,991
9270,14405,Beverly Hills Chihuahua,Beverly Hills Chihuahua,25.621,2008-10-03,5.383,1052
9271,9625,The Glimmer Man,The Glimmer Man,16.005,1996-10-04,5.4,385
9272,10992,Cats & Dogs,Cats & Dogs,28.551,2001-07-04,5.382,1620
9273,480042,Escape Plan: The Extractors,Escape Plan: The Extractors,18.994,2019-06-20,5.381,846
9274,193726,ABCs of Death 2,ABCs of Death 2,11.504,2014-10-02,5.4,308
9275,24438,Did You Hear About the Morgans?,Did You Hear About the Morgans?,14.254,2009-12-17,5.38,964
9276,10535,Spy Hard,Spy Hard,27.142,1996-05-24,5.4,658
9277,339404,The Layover,The Layover,22.869,2017-09-01,5.379,689
9278,287424,Maggie,Maggie,27.388,2015-05-08,5.4,1572
9279,9827,Phantoms,Phantoms,15.284,1998-01-23,5.378,348
9280,517764,The Farm,The Farm,41.891,2019-04-19,5.377,342
9281,204349,Contracted,Contracted,11.355,2013-07-07,5.377,492
9282,13051,Max Payne,Max Payne,16.328,2008-10-15,5.374,2051
9283,49950,The Roommate,The Roommate,15.34,2011-02-04,5.4,932
9284,263472,Knock Knock,Knock Knock,50.621,2015-06-26,5.371,3199
9285,11950,Cannonball Run II,Cannonball Run II,25.757,1984-06-29,5.4,314
9286,463602,Slumber,Slumber,15.89,2017-12-01,5.4,335
9287,17918,Swamp Thing,Swamp Thing,16.177,1982-01-01,5.4,387
9288,11469,Black Knight,Black Knight,21.049,2001-11-21,5.4,1097
9289,463684,Velvet Buzzsaw,Velvet Buzzsaw,15.418,2019-02-01,5.364,1878
9290,301337,Downsizing,Downsizing,26.335,2017-12-22,5.4,3809
9291,21583,Management,Management,11.894,2009-02-08,5.363,326
9292,12448,The Hunchback of Notre Dame II,The Hunchback of Notre Dame II,28.001,2002-02-06,5.4,796
9293,80015,Hollywoo,Hollywoo,6.896,2011-12-07,5.36,588
9294,333386,The Duel,The Duel,13.007,2016-06-24,5.4,337
9295,100241,"I, Frankenstein","I, Frankenstein",30.236,2014-01-22,5.4,1924
9296,77948,The Cold Light of Day,The Cold Light of Day,13.515,2012-04-04,5.356,897
9297,43074,Ghostbusters,Ghostbusters,46.45,2016-07-14,5.4,6407
9298,12771,Serving Sara,Serving Sara,16.452,2002-08-23,5.4,312
9299,24150,Halloween II,Halloween II,25.499,2009-08-28,5.4,1402
9300,13121,Teeth,Teeth,18.006,2008-01-18,5.4,727
9301,3600,I Still Know What You Did Last Summer,I Still Know What You Did Last Summer,24.817,1998-11-13,5.352,1482
9302,180948,Vehicle 19,Vehicle 19,18.175,2013-03-07,5.4,493
9303,12700,Dominion: Prequel to The Exorcist,Dominion: Prequel to The Exorcist,20.608,2005-05-20,5.351,372
9304,9626,Red Sonja,Red Sonja,15.671,1985-04-09,5.3,831
9305,373569,Snatched,Snatched,15.821,2017-05-03,5.3,790
9306,353686,Visions,Visions,12.296,2015-08-28,5.3,426
9307,11982,Look Who's Talking Now!,Look Who's Talking Now!,22.803,1993-11-05,5.348,1021
9308,288281,A Good Marriage,A Good Marriage,13.769,2014-10-03,5.347,454
9309,11231,The Next Karate Kid,The Next Karate Kid,35.825,1994-07-18,5.3,1008
9310,203835,Amityville: The Awakening,Amityville: The Awakening,22.803,2017-06-30,5.3,1013
9311,14846,Little Black Book,Little Black Book,12.192,2004-08-06,5.342,342
9312,9651,Supergirl,Supergirl,31.305,1984-07-01,5.3,587
9313,528085,2067,2067,22.15,2020-10-01,5.3,829
9314,277368,Les Vacances du Petit Nicolas,Nicholas on Holiday,13.215,2014-07-09,5.338,453
9315,888,The Flintstones,The Flintstones,38.324,1994-05-26,5.3,2443
9316,47964,A Good Day to Die Hard,A Good Day to Die Hard,29.67,2013-02-06,5.334,6375
9317,1792,Stuck on You,Stuck on You,15.345,2003-12-10,5.333,660
9318,226486,Tammy,Tammy,24.951,2014-07-02,5.332,1207
9319,341392,Lolo,Lolo,12.756,2015-09-03,5.331,372
9320,408381,Monolith,Monolith,18.157,2016-05-12,5.3,363
9321,47933,Independence Day: Resurgence,Independence Day: Resurgence,34.323,2016-06-22,5.329,6033
9322,481762,"Neuilly sa mère, sa mère !","Neuilly sa mère, sa mère !",8.632,2018-08-08,5.328,329
9323,282813,The Pyramid,The Pyramid,20.001,2014-12-04,5.328,1051
9324,8487,Wild Wild West,Wild Wild West,22.498,1999-06-30,5.327,3297
9325,234212,Demonic,Demonic,16.975,2015-02-12,5.3,485
9326,11361,Halloween 5: The Revenge of Michael Myers,Halloween 5: The Revenge of Michael Myers,23.637,1989-10-12,5.3,1198
9327,611468,Kidnapping Stella,Kidnapping Stella,15.962,2019-06-29,5.3,410
9328,186759,Get a Job,Get a Job,16.637,2016-03-17,5.3,655
9329,157544,The Vatican Tapes,The Vatican Tapes,20.829,2015-07-23,5.3,747
9330,38319,Your Highness,Your Highness,16.253,2011-04-08,5.3,1312
9331,500919,211,211,17.083,2018-05-30,5.3,449
9332,10118,Material Girls,Material Girls,16.077,2006-08-18,5.3,452
9333,10064,Edison,Edison,22.79,2005-07-29,5.3,325
